sample_id,claim_id,claim_text,claim_type,true_status,confidence
03262245,claim_42,"{'claim': 'The people are standing on skis.', 'type': 'action'}",unknown,SUPPORTED,0.9
03262245,claim_43,"{'claim': 'The background appears to be a snowy landscape.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03262245,claim_44,"{'claim': 'The individuals are wearing helmets.', 'type': 'action'}",unknown,SUPPORTED,0.9
17397767,claim_45,"{'claim': 'The vehicle has a blue and beige color scheme.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
17397767,claim_46,"{'claim': 'The text ""BLOW HORN"" is prominently displayed on the back of the vehicle.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
17397767,claim_47,"{'claim': 'The vehicle has a rectangular shape typical of a truck.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
17397767,claim_48,"{'claim': 'There are no windows that resemble those of a bus.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
17397767,claim_49,"{'claim': 'The vehicle has a single cab and a flatbed, which is characteristic of a truck.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
01417011,claim_50,"{'claim': 'The helmet is worn by the person on the left.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
01417011,claim_51,"{'claim': 'The helmet is black in color.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
01417011,claim_52,"{'claim': 'The person wearing the helmet is crouched down near the goal net.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
01417011,claim_53,"{'claim': 'The helmet is positioned on the head of the person in the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
01417011,claim_54,"{'claim': 'The helmet is clearly visible and distinct from other objects in the image.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
17596714,claim_55,"{'claim': 'The train is on the elevated track.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
17596714,claim_56,"{'claim': 'There is a curved section of railway track in the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
17596714,claim_57,"{'claim': 'The bushes are green and leafy.', 'type': 'attribute'}",unknown,SUPPORTED,0.9
17596714,claim_58,"{'claim': 'The sky is partly cloudy with patches of blue.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
17596714,claim_59,"{'claim': 'The elevated track is supported by concrete pillars.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
08651263,claim_60,"{'claim': 'The street sign is attached to a pole.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
08651263,claim_61,"{'claim': 'The pole has a decorative top.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08651263,claim_62,"{'claim': 'There is a clock mounted on the same pole as the street sign.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
08651263,claim_63,"{'claim': 'The street sign reads ""Ritchie St.""', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
08651263,claim_64,"{'claim': 'The pole is located on a sidewalk.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
11293734,claim_65,"{'claim': 'There are two horses in the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
11293734,claim_66,"{'claim': 'The jockeys are wearing helmets and racing silks.', 'type': 'action'}",unknown,SUPPORTED,0.9
11293734,claim_67,"{'claim': 'The number ""10"" is visible on the horse\'s saddle cloth.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
11293734,claim_68,"{'claim': 'The background shows a racetrack with stands and trees.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
11293734,claim_69,"{'claim': 'The ball is located behind the horses, near the stands.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
06566426,claim_70,"{'claim': 'The person is wearing sandals.', 'type': 'action'}",unknown,SUPPORTED,0.9
06566426,claim_71,"{'claim': 'The dog is covered in mud.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
06566426,claim_72,"{'claim': ""The person's leg is inside a blue container."", 'type': 'attribute'}",unknown,UNCERTAIN,0.5
06566426,claim_73,"{'claim': 'The container has a textured surface.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
06566426,claim_74,"{'claim': 'The dog is looking into the container.', 'type': 'action'}",unknown,SUPPORTED,0.9
161065162,claim_75,"{'claim': 'The man on the far right is holding a pizza slice.', 'type': 'action'}",unknown,SUPPORTED,0.9
161065162,claim_76,"{'claim': 'There is a bottle of beer on the table in front of the man on the far right.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
161065162,claim_77,"{'claim': 'The man on the far right is wearing a dark t-shirt with a graphic design.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
161065162,claim_78,"{'claim': 'The man on the far right has short, spiky hair.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
161065162,claim_79,"{'claim': 'The man on the far right is sitting at a table with other people.', 'type': 'action'}",unknown,SUPPORTED,0.9
0365933,claim_80,"{'claim': 'The bowl is made of wood.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
0365933,claim_81,"{'claim': 'There is broccoli in the bowl.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
0365933,claim_82,"{'claim': 'There is cauliflower in the bowl.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
0365933,claim_83,"{'claim': 'The background appears to be a wooden surface.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0365933,claim_84,"{'claim': 'The top part of the photo shows a dark brown color.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
18168885,claim_85,"{'claim': 'The tennis player is holding a racket.', 'type': 'action'}",unknown,SUPPORTED,0.9
18168885,claim_86,"{'claim': 'The tennis ball is in front of her.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
18168885,claim_87,"{'claim': 'Her gaze is directed towards the ball.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
18168885,claim_88,"{'claim': 'She appears to be focused on the ball.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
18168885,claim_89,"{'claim': 'Her body posture suggests she is preparing to hit the ball.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
10682334,claim_90,"{'claim': 'There is a plate with food items on it.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10682334,claim_91,"{'claim': 'The plate contains a bowl of tabbouleh, a bowl of hummus, and a selection of vegetables.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10682334,claim_92,"{'claim': 'The vegetables include cucumber slices, tomato slices, and celery sticks.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10682334,claim_93,"{'claim': 'The tomato slices are located to the right of the cucumber slices.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
10682334,claim_94,"{'claim': 'The cucumber slices are located to the right of the hummus bowl.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
06564130,claim_95,"{'claim': 'The person is holding a device to their ear.', 'type': 'action'}",unknown,SUPPORTED,0.9
06564130,claim_96,"{'claim': 'The device has a metallic finish.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
06564130,claim_97,"{'claim': 'The device appears to be a flip phone.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
06564130,claim_98,"{'claim': ""The person's hand is gripping the device firmly."", 'type': 'object_existence'}",unknown,SUPPORTED,0.9
06564130,claim_99,"{'claim': 'The device has a screen and buttons visible.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
12252824,claim_100,"{'claim': 'The train to the left of the woman is yellow.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
12252824,claim_101,"{'claim': 'The train has blue lettering on its side.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
12252824,claim_102,"{'claim': 'The platform is made of concrete.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
12252824,claim_103,"{'claim': 'There are people waiting on the platform.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
12252824,claim_104,"{'claim': 'The roof structure is made of metal and glass.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0829456,claim_105,"{'claim': 'The cyclist is wearing a white and red cycling jersey.', 'type': 'action'}",unknown,SUPPORTED,0.9
0829456,claim_106,"{'claim': 'There are motorcycles parked along the side of the road.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
0829456,claim_107,"{'claim': 'The street has yellow double lines indicating no passing.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0829456,claim_108,"{'claim': 'There are buildings in the background with multiple windows.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0829456,claim_109,"{'claim': 'The cyclist is riding on a paved road with lane markings.', 'type': 'action'}",unknown,SUPPORTED,0.9
18602180,claim_110,"{'claim': 'The sky has a mix of white and gray clouds.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
18602180,claim_111,"{'claim': 'The clouds appear fluffy and puffy.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
18602180,claim_112,"{'claim': 'There are no dark or heavy-looking clouds.', 'type': 'action'}",unknown,SUPPORTED,0.9
18602180,claim_113,"{'claim': 'The sun is partially visible through the clouds.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
18602180,claim_114,"{'claim': ""The overall lighting suggests it's daytime with scattered cloud cover."", 'type': 'attribute'}",unknown,UNCERTAIN,0.5
08337624,claim_115,"{'claim': 'The man on the left is holding a surfboard.', 'type': 'action'}",unknown,SUPPORTED,0.9
08337624,claim_116,"{'claim': 'The man on the right is further away from the camera.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08337624,claim_117,"{'claim': 'The man on the left is closer to the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
08337624,claim_118,"{'claim': 'The man on the right is closer to the ocean.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08337624,claim_119,"{'claim': 'The man on the left is wearing a wetsuit.', 'type': 'action'}",unknown,SUPPORTED,0.9
03318431,claim_120,"{'claim': 'The bleachers are made of wood.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03318431,claim_121,"{'claim': 'The bleachers have metal railings.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03318431,claim_122,"{'claim': 'The bleachers are weathered, indicating they are outdoors.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03318431,claim_123,"{'claim': 'The bleachers have a natural wood color.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03318431,claim_124,"{'claim': 'The bleachers have a simple, utilitarian design typical of outdoor seating.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
09432410,claim_125,"{'claim': 'The animal has a white body with black stripes.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
09432410,claim_126,"{'claim': 'The animal has a tail with black and gray stripes.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
09432410,claim_127,"{'claim': 'The animal is lying on a chair.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
09432410,claim_128,"{'claim': 'The animal has pink ears.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
09432410,claim_129,"{'claim': 'The animal is resting on a book.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
19104279,claim_130,"{'claim': 'The girl is holding a tennis racket.', 'type': 'action'}",unknown,SUPPORTED,0.9
19104279,claim_131,"{'claim': 'There is a tennis ball in the air near her.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
19104279,claim_132,"{'claim': 'She is wearing a white tennis outfit.', 'type': 'action'}",unknown,SUPPORTED,0.9
19104279,claim_133,"{'claim': 'The setting appears to be a tennis court.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
19104279,claim_134,"{'claim': 'The girl is actively engaged in a tennis activity.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
096049,claim_135,"{'claim': 'The man is holding a tennis racket.', 'type': 'action'}",unknown,SUPPORTED,0.9
096049,claim_136,"{'claim': 'The woman is also holding a tennis racket.', 'type': 'action'}",unknown,SUPPORTED,0.9
096049,claim_137,"{'claim': 'The man is wearing a black and white jacket.', 'type': 'action'}",unknown,SUPPORTED,0.9
096049,claim_138,"{'claim': 'The woman has brown hair.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
096049,claim_139,"{'claim': 'The man is standing to the left of the woman.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
03493955,claim_140,"{'claim': 'The train is moving quickly, as indicated by the motion blur.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03493955,claim_141,"{'claim': 'The train has the letter ""F"" displayed on its front.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
03493955,claim_142,"{'claim': 'There is a yellow safety line on the platform.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03493955,claim_143,"{'claim': 'People are standing on the right side of the platform.', 'type': 'action'}",unknown,SUPPORTED,0.9
03493955,claim_144,"{'claim': 'The train is on the left side of the image.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03437169,claim_145,"{'claim': 'The doughnuts are arranged in rows.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03437169,claim_146,"{'claim': 'There are nuts visible on top of some of the doughnuts.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
03437169,claim_147,"{'claim': 'The nuts appear to be sprinkled on the doughnuts.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03437169,claim_148,"{'claim': 'The doughnuts with nuts are located towards the front of the display.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03437169,claim_149,"{'claim': 'The nuts are brown in color and have a granular texture.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
06981173,claim_150,"{'claim': 'The image shows a bathroom with a bathtub, sink, toilet, and shower.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
06981173,claim_151,"{'claim': 'There is a mirror above the sink.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
06981173,claim_152,"{'claim': 'The walls are painted blue.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
06981173,claim_153,"{'claim': 'The room has a glass display case around it.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
06981173,claim_154,"{'claim': 'There is a faucet on the sink.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
10763404,claim_155,"{'claim': 'The stove is white with four burners.', 'type': 'attribute'}",unknown,SUPPORTED,0.9
10763404,claim_156,"{'claim': 'There is a red kettle on the stove.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
10763404,claim_157,"{'claim': 'A spice rack is mounted on the wall above the stove.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
10763404,claim_158,"{'claim': 'A whisk and other utensils are in a container to the right of the stove.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
10763404,claim_159,"{'claim': 'The container holding the utensils is placed on the counter to the right of the stove.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
19225232,claim_160,"{'claim': 'The person is wearing a black shirt.', 'type': 'action'}",unknown,SUPPORTED,0.9
19225232,claim_161,"{'claim': 'There are various kitchen utensils hanging on the wall.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
19225232,claim_162,"{'claim': 'The kitchen counter has several items including a bowl and a cutting board.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
19225232,claim_163,"{'claim': 'The refrigerator has a sign that says ""DOMAIN"".', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
19225232,claim_164,"{'claim': 'The person is holding a green object in their hands.', 'type': 'action'}",unknown,SUPPORTED,0.9
05686508,claim_165,"{'claim': 'There is a red car in the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
05686508,claim_166,"{'claim': 'There is another car behind the red car.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
05686508,claim_167,"{'claim': 'The car behind the red car appears to be silver.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
05686508,claim_168,"{'claim': 'The cars are parked side by side.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
05686508,claim_169,"{'claim': 'The red car is closer to the camera than the silver car.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
08709099,claim_170,"{'claim': 'The man is paddleboarding.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08709099,claim_171,"{'claim': 'The man is wearing a red cap.', 'type': 'action'}",unknown,SUPPORTED,0.9
08709099,claim_172,"{'claim': 'The man is shirtless.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08709099,claim_173,"{'claim': 'The man is wearing blue shorts.', 'type': 'action'}",unknown,SUPPORTED,0.9
08709099,claim_174,"{'claim': 'There is a person in a kayak in the background.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
08709099,claim_175,"{'claim': 'The man is standing on a paddleboard.', 'type': 'action'}",unknown,SUPPORTED,0.9
08709099,claim_176,"{'claim': 'The man is holding a paddle.', 'type': 'action'}",unknown,SUPPORTED,0.9
08709099,claim_177,"{'claim': 'The water appears calm.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
08709099,claim_178,"{'claim': 'The man is not wearing a jacket.', 'type': 'action'}",unknown,SUPPORTED,0.9
08709099,claim_179,"{'claim': 'The kayak is to the right of the paddleboarder.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
091039290,claim_180,"{'claim': 'The blue truck is positioned in the foreground.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
091039290,claim_181,"{'claim': 'There are people standing behind the blue truck.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
091039290,claim_182,"{'claim': 'The people are located to the right of the blue truck.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
091039290,claim_183,"{'claim': 'The blue truck is facing towards the right side of the image.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
091039290,claim_184,"{'claim': 'The building with illuminated windows is to the left of the blue truck.', 'type': 'spatial'}",unknown,CONTRADICTED,0.9
03581765,claim_185,"{'claim': 'There are multiple scooters parked in a row.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
03581765,claim_186,"{'claim': 'The scooters have visible license plates.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03581765,claim_187,"{'claim': 'The scooters are of similar size and design.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
03581765,claim_188,"{'claim': 'The background features a castle-like structure with towers.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03581765,claim_189,"{'claim': 'The sky is clear and blue.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
03322739,claim_190,"{'claim': 'The man is wearing a white shirt.', 'type': 'action'}",unknown,SUPPORTED,0.9
03322739,claim_191,"{'claim': 'The man is holding a tennis racket.', 'type': 'action'}",unknown,SUPPORTED,0.9
03322739,claim_192,"{'claim': 'There is a green wall with advertisements behind the man.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
03322739,claim_193,"{'claim': 'A spectator is partially visible on the left side of the image.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
03322739,claim_194,"{'claim': 'The man is positioned in front of the spectator.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
10259915,claim_195,"{'claim': 'The sidewalk appears wet.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10259915,claim_196,"{'claim': 'There is water covering part of the sidewalk.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10259915,claim_197,"{'claim': 'The color of the sidewalk is not clearly distinguishable due to the water.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
10259915,claim_198,"{'claim': 'The water reflects the surrounding environment.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
10259915,claim_199,"{'claim': 'The overall scene suggests recent rainfall.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
0682915,claim_200,"{'claim': ""The zebra's nose appears dark."", 'type': 'object_existence'}",unknown,SUPPORTED,0.9
0682915,claim_201,"{'claim': ""The zebra's nose is positioned near its mouth."", 'type': 'spatial'}",unknown,UNCERTAIN,0.5
0682915,claim_202,"{'claim': ""The zebra's nose is not visibly round."", 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0682915,claim_203,"{'claim': ""The zebra's nose is not visibly small."", 'type': 'attribute'}",unknown,UNCERTAIN,0.5
0682915,claim_204,"{'claim': ""The zebra's nose is elongated and narrow."", 'type': 'object_existence'}",unknown,SUPPORTED,0.9
13515619,claim_205,"{'claim': 'There is a red leather couch to the left of the rug.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
13515619,claim_206,"{'claim': 'The rug has a patterned design.', 'type': 'text_ocr'}",unknown,UNCERTAIN,0.5
13515619,claim_207,"{'claim': 'A television is placed on a stand to the left of the rug.', 'type': 'spatial'}",unknown,SUPPORTED,0.9
13515619,claim_208,"{'claim': 'A red ottoman is positioned in front of the couch.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
13515619,claim_209,"{'claim': 'The room has a wooden floor.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
17560215,claim_210,"{'claim': 'The train has a yellow front with a Union Jack flag.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
17560215,claim_211,"{'claim': 'There are people standing on the platform.', 'type': 'action'}",unknown,SUPPORTED,0.9
17560215,claim_212,"{'claim': 'The person wearing a red cap is standing on the platform.', 'type': 'action'}",unknown,SUPPORTED,0.9
17560215,claim_213,"{'claim': 'The person wearing a red cap appears to have their feet on the ground.', 'type': 'action'}",unknown,SUPPORTED,0.9
17560215,claim_214,"{'claim': 'The person wearing a red cap is wearing shoes.', 'type': 'action'}",unknown,SUPPORTED,0.9
1972311,claim_215,"{'claim': 'The animals have woolly coats.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
1972311,claim_216,"{'claim': 'There are three animals in the image.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
1972311,claim_217,"{'claim': 'Two of the animals are smaller than the third.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
1972311,claim_218,"{'claim': 'The smallest animal has a distinct head shape with a small face.', 'type': 'attribute'}",unknown,UNCERTAIN,0.5
1972311,claim_219,"{'claim': 'The animals are grazing in a grassy field.', 'type': 'object_existence'}",unknown,CONTRADICTED,0.9
06146373,claim_220,"{'claim': 'The toilet is located in the center of the image.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
06146373,claim_221,"{'claim': 'There is a box of tissues on the wall behind the toilet.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
06146373,claim_222,"{'claim': 'A cat is sitting on the toilet seat.', 'type': 'action'}",unknown,SUPPORTED,0.9
06146373,claim_223,"{'claim': 'There is a trash bin to the right of the toilet.', 'type': 'spatial'}",unknown,UNCERTAIN,0.5
06146373,claim_224,"{'claim': 'The food is not visible in the image.', 'type': 'object_existence'}",unknown,SUPPORTED,0.9
